source_x,source_y,reference_x,reference_y,confidence,residual_px,inlier
596.0000,473.0000,617.6010,475.7483,0.9780,0.6057,1
604.0000,473.0000,625.6898,475.5684,0.9891,0.7175,1
612.0000,473.0000,633.7281,475.7477,0.9735,0.5709,1
588.0000,481.0000,610.3762,484.3272,0.9466,0.3996,1
596.0000,481.0000,617.9721,484.1156,0.9824,0.0820,1
604.0000,481.0000,626.1662,484.3720,0.8918,0.2192,1
612.0000,481.0000,633.8433,483.7329,0.9073,0.5205,1
620.0000,481.0000,642.5175,484.2610,0.8557,0.4296,1
580.0000,489.0000,602.6055,492.5285,0.5926,0.7244,1
588.0000,489.0000,610.0607,492.1052,0.9042,0.0596,1
596.0000,489.0000,618.1685,492.4449,0.8313,0.3105,1
612.0000,489.0000,634.7257,492.2414,0.8984,0.6547,1
620.0000,489.0000,642.3724,492.3328,0.8360,0.3060,1
628.0000,489.0000,650.1427,492.1756,0.8621,0.0649,1
588.0000,497.0000,610.1169,500.1035,0.9188,0.1063,1
596.0000,497.0000,618.5847,499.7368,0.7631,0.6929,1
612.0000,497.0000,634.0864,499.9602,0.7718,0.2344,1
620.0000,497.0000,642.6700,499.8424,0.6586,0.6864,1
628.0000,497.0000,650.1706,500.0830,0.5051,0.1572,1
671.0000,465.0000,693.6334,468.7064,0.7724,0.5708,1
671.0000,473.0000,693.8552,476.6172,0.9004,0.7123,1
679.0000,473.0000,701.9116,476.0479,0.6066,0.7494,1
711.0000,473.0000,733.5266,476.3447,0.5426,0.2407,1
751.0000,473.0000,774.1296,476.4132,0.5815,0.7486,1
695.0000,481.0000,717.9474,483.7918,0.8558,0.9012,1
751.0000,481.0000,773.8947,484.2845,0.6644,0.5493,1
687.0000,489.0000,709.5553,491.5102,0.8539,0.9002,1
695.0000,489.0000,717.0549,491.6080,0.5398,0.7898,1
727.0000,489.0000,749.3309,491.7076,0.8376,0.7300,1
743.0000,489.0000,765.6504,491.5890,0.9140,0.9261,1
751.0000,489.0000,773.9491,491.6097,0.6132,1.0431,1
671.0000,497.0000,693.3081,500.3528,0.5986,0.1081,1
687.0000,497.0000,709.3451,499.2747,0.6313,1.0811,1
727.0000,497.0000,749.2544,500.4615,0.8705,0.0824,1
735.0000,497.0000,757.6330,499.9900,0.6573,0.5411,1
743.0000,497.0000,765.8565,500.2087,0.9635,0.5528,1
810.0000,409.0000,832.0883,412.4052,0.6666,0.4886,1
858.0000,409.0000,879.8172,411.5507,0.5070,1.4390,1
858.0000,433.0000,879.8295,435.8902,0.5516,1.1589,1
882.0000,457.0000,904.8542,460.4175,0.5424,0.3966,1
890.0000,457.0000,912.0249,460.9066,0.7825,0.6832,1
933.0000,457.0000,956.0924,461.7162,0.7273,0.8871,1
965.0000,489.0000,987.4891,492.9683,0.7401,0.3811,1
104.0000,548.0000,125.0900,550.4041,0.9345,0.3327,1
32.0000,556.0000,52.1910,557.6476,0.6312,0.6549,1
40.0000,556.0000,60.4723,557.9272,0.7557,0.3164,1
104.0000,556.0000,125.3525,558.1825,0.7842,0.4294,1
32.0000,564.0000,53.0795,565.4995,0.7211,0.5534,1
104.0000,564.0000,124.9212,566.1525,0.5726,0.0464,1
40.0000,572.0000,61.5039,574.5891,0.6650,0.9482,1
48.0000,572.0000,68.9430,573.8888,0.8140,0.1703,1
32.0000,580.0000,52.6076,581.9481,0.7081,0.1603,1
48.0000,580.0000,68.9851,582.1725,0.7927,0.2617,1
64.0000,580.0000,84.4425,581.9398,0.5642,0.4050,1
104.0000,580.0000,124.5680,581.8214,0.8230,0.4575,1
32.0000,588.0000,53.1345,590.1044,0.8934,0.3986,1
40.0000,588.0000,61.9921,590.0238,0.7263,1.2073,1
104.0000,588.0000,124.7879,589.4907,0.8579,0.6235,1
32.0000,596.0000,53.4031,597.7695,0.9193,0.6581,1
40.0000,596.0000,61.8760,597.6976,0.5595,1.1207,1
48.0000,596.0000,69.8122,598.0662,0.5375,1.0115,1
56.0000,596.0000,77.1379,598.0765,0.5232,0.3257,1
88.0000,596.0000,108.8533,597.6605,0.5592,0.4027,1
96.0000,596.0000,116.5140,597.5978,0.7737,0.6241,1
104.0000,596.0000,124.8898,597.5028,0.5523,0.5931,1
48.0000,604.0000,68.5192,606.1439,0.6688,0.3322,1
56.0000,604.0000,76.4602,605.4620,0.8097,0.6416,1
48.0000,612.0000,68.5043,613.9706,0.6400,0.3010,1
88.0000,612.0000,108.3762,613.5082,0.5166,0.7540,1
40.0000,620.0000,60.5006,621.9667,0.5978,0.2874,1
64.0000,620.0000,85.1585,621.6272,0.5852,0.4905,1
72.0000,620.0000,92.5754,622.3812,0.6715,0.4610,1
80.0000,620.0000,100.7213,622.2206,0.9363,0.2427,1
88.0000,620.0000,109.0081,621.9305,0.5370,0.1653,1
40.0000,628.0000,60.6409,629.9557,0.6321,0.1472,1
64.0000,628.0000,84.5790,629.7840,0.6762,0.3395,1
72.0000,628.0000,92.7089,630.3754,0.9070,0.3905,1
80.0000,628.0000,100.9293,630.2754,0.8702,0.2487,1
88.0000,628.0000,108.7307,629.6452,0.5584,0.4362,1
147.0000,540.0000,168.0872,542.1775,0.9493,0.0679,1
155.0000,540.0000,176.3771,542.3145,0.9912,0.3458,1
163.0000,540.0000,184.2552,542.4289,0.8919,0.2708,1
179.0000,540.0000,200.0123,542.0760,0.9160,0.2146,1
187.0000,540.0000,208.3579,542.0106,0.8449,0.3693,1
195.0000,540.0000,216.4541,541.9971,0.6323,0.4451,1
203.0000,540.0000,224.4570,542.5210,0.5518,0.3637,1
219.0000,540.0000,239.9851,542.0897,0.9688,0.3351,1
227.0000,540.0000,248.7158,542.4135,0.9456,0.5113,1
235.0000,540.0000,256.3768,542.3385,0.5082,0.1611,1
147.0000,548.0000,168.1409,550.5458,0.9231,0.3617,1
155.0000,548.0000,176.4214,550.3701,0.9532,0.4062,1
163.0000,548.0000,184.3498,549.6962,0.8579,0.6120,1
171.0000,548.0000,192.1920,549.7381,0.7648,0.5270,1
179.0000,548.0000,200.5867,550.3705,0.9456,0.4988,1
187.0000,548.0000,208.7241,550.2623,0.9420,0.6084,1
195.0000,548.0000,216.3267,550.0594,0.9705,0.3106,1
203.0000,548.0000,223.8154,550.0579,0.8389,0.4268,1
211.0000,548.0000,232.0282,549.9732,0.8773,0.3902,1
219.0000,548.0000,239.9487,549.8727,0.9554,0.5371,1
227.0000,548.0000,248.8481,549.9985,0.9835,0.7415,1
235.0000,548.0000,256.2429,549.6834,0.8176,0.7036,1
147.0000,556.0000,167.8309,559.0437,0.7348,0.8662,1
155.0000,556.0000,176.3787,558.9674,0.7901,0.8219,1
171.0000,556.0000,192.3440,558.2251,0.9258,0.2647,1
179.0000,556.0000,199.9375,557.9830,0.9157,0.3261,1
187.0000,556.0000,208.0587,558.1332,0.9840,0.1609,1
195.0000,556.0000,215.7301,557.9606,0.9945,0.5281,1
203.0000,556.0000,224.0320,557.5345,0.9919,0.7916,1
211.0000,556.0000,232.5494,557.9284,0.8688,0.5546,1
219.0000,556.0000,240.3792,558.3225,0.8995,0.1925,1
227.0000,556.0000,247.9258,557.7908,0.9233,0.6410,1
235.0000,556.0000,256.2340,558.2208,0.8181,0.1631,1
147.0000,564.0000,168.5496,565.8896,0.9350,0.6065,1
155.0000,564.0000,176.1754,566.4808,0.9114,0.2976,1
171.0000,564.0000,192.5341,566.3057,0.9906,0.4571,1
179.0000,564.0000,200.7080,566.0242,0.9674,0.6545,1
187.0000,564.0000,208.0792,566.4545,0.9356,0.1782,1
195.0000,564.0000,215.8793,566.3785,0.9953,0.2683,1
203.0000,564.0000,224.5226,565.7481,0.9968,0.6758,1
211.0000,564.0000,232.0324,565.5376,0.7837,0.8049,1
219.0000,564.0000,239.8327,565.6380,0.9577,0.7937,1
227.0000,564.0000,248.1618,565.7709,0.9466,0.5948,1
235.0000,564.0000,255.9030,566.3762,0.9466,0.3222,1
171.0000,572.0000,192.3961,574.4894,0.9724,0.3994,1
179.0000,572.0000,200.5894,573.8890,0.9756,0.6151,1
187.0000,572.0000,207.9349,574.4070,0.9158,0.2238,1
195.0000,572.0000,215.7992,574.2046,0.8549,0.3477,1
203.0000,572.0000,224.1295,574.0894,0.9626,0.2225,1
211.0000,572.0000,232.4380,574.3977,0.9824,0.2758,1
219.0000,572.0000,240.1194,573.9063,0.9972,0.4433,1
227.0000,572.0000,247.7456,574.1375,0.9915,0.5130,1
235.0000,572.0000,256.6150,574.0545,0.9760,0.5061,1
147.0000,580.0000,168.7220,582.1612,0.7544,0.6953,1
155.0000,580.0000,176.3608,582.7148,0.5690,0.5976,1
179.0000,580.0000,200.1873,582.3934,0.8570,0.1619,1
187.0000,580.0000,207.5666,582.3211,0.9236,0.5529,1
195.0000,580.0000,216.1052,582.0958,0.8786,0.1975,1
203.0000,580.0000,224.4333,582.0221,0.9589,0.3997,1
211.0000,580.0000,231.6688,582.4840,0.9834,0.5276,1
219.0000,580.0000,239.9991,581.8598,0.9905,0.5176,1
227.0000,580.0000,248.5005,582.2331,0.9799,0.3182,1
235.0000,580.0000,256.0643,582.0589,0.9903,0.3544,1
147.0000,588.0000,168.0392,590.0639,0.9171,0.1241,1
155.0000,588.0000,175.6759,590.4970,0.9582,0.4717,1
163.0000,588.0000,183.9880,590.2187,0.5707,0.0758,1
171.0000,588.0000,192.2479,590.2712,0.9241,0.1695,1
179.0000,588.0000,199.5607,589.7792,0.9364,0.7186,1
187.0000,588.0000,207.7668,589.8874,0.6800,0.5200,1
195.0000,588.0000,215.7381,590.0345,0.7200,0.4716,1
203.0000,588.0000,223.8257,589.6211,0.9828,0.7581,1
211.0000,588.0000,231.9131,590.5241,0.9951,0.3289,1
219.0000,588.0000,240.0723,590.2845,0.9846,0.1293,1
227.0000,588.0000,248.1217,589.8978,0.9932,0.4650,1
235.0000,588.0000,256.4855,590.0968,0.9932,0.3777,1
147.0000,596.0000,167.9140,597.7868,0.7196,0.4136,1
155.0000,596.0000,176.0902,598.3485,0.8267,0.1538,1
163.0000,596.0000,184.0929,597.8251,0.7265,0.3937,1
171.0000,596.0000,191.4567,597.7175,0.9783,0.8115,1
179.0000,596.0000,199.4118,597.7425,0.9670,0.8559,1
187.0000,596.0000,207.6936,598.2250,0.9094,0.4267,1
195.0000,596.0000,216.1265,597.8556,0.8898,0.4292,1
203.0000,596.0000,223.7622,598.0336,0.7535,0.4748,1
211.0000,596.0000,231.6314,598.1507,0.9513,0.5662,1
219.0000,596.0000,240.2578,598.0789,0.9408,0.2647,1
227.0000,596.0000,248.5386,598.0037,0.9908,0.4796,1
235.0000,596.0000,255.8581,597.6993,0.9444,0.7637,1
147.0000,604.0000,167.8754,605.9993,0.9452,0.2377,1
155.0000,604.0000,176.1397,606.4289,0.9417,0.2490,1
171.0000,604.0000,192.4970,605.9773,0.9622,0.4863,1
179.0000,604.0000,200.2024,606.1882,0.9281,0.1183,1
187.0000,604.0000,207.9809,606.0336,0.9836,0.2691,1
195.0000,604.0000,215.6046,605.9544,0.9778,0.6245,1
203.0000,604.0000,224.4771,605.7385,0.7303,0.6460,1
211.0000,604.0000,232.1996,606.4054,0.9859,0.0944,1
219.0000,604.0000,240.1271,605.9227,0.9075,0.4140,1
227.0000,604.0000,248.1047,605.8040,0.8585,0.5543,1
235.0000,604.0000,256.4369,605.6674,0.9540,0.7287,1
147.0000,612.0000,168.2403,613.6105,0.9879,0.6059,1
155.0000,612.0000,176.1900,614.3510,0.9854,0.2120,1
163.0000,612.0000,183.9489,614.3068,0.7261,0.1499,1
171.0000,612.0000,192.4460,613.5698,0.9932,0.7521,1
179.0000,612.0000,199.7775,613.6007,0.9410,0.7209,1
187.0000,612.0000,207.8356,614.3697,0.9684,0.3031,1
195.0000,612.0000,215.9874,613.9987,0.7158,0.3172,1
203.0000,612.0000,223.6643,614.2926,0.9118,0.4906,1
211.0000,612.0000,232.0891,614.1490,0.8928,0.1833,1
219.0000,612.0000,239.9200,614.1934,0.9580,0.3029,1
227.0000,612.0000,248.7324,613.8641,0.8945,0.7110,1
235.0000,612.0000,256.0221,613.7333,0.9774,0.6614,1
147.0000,620.0000,167.9335,621.8307,0.9337,0.3575,1
155.0000,620.0000,175.7983,621.3271,0.9669,0.8998,1
163.0000,620.0000,183.9729,621.5265,0.8159,0.6882,1
171.0000,620.0000,192.5543,621.8348,0.8744,0.6120,1
179.0000,620.0000,200.3521,621.7375,0.8240,0.5635,1
203.0000,620.0000,223.8191,621.7270,0.8282,0.6576,1
211.0000,620.0000,232.6864,622.3187,0.9673,0.5132,1
219.0000,620.0000,239.9660,622.1117,0.9830,0.3107,1
227.0000,620.0000,248.1184,622.5752,0.9931,0.2500,1
235.0000,620.0000,256.0584,621.8465,0.9562,0.5396,1
147.0000,628.0000,168.6201,629.6903,0.6861,0.7623,1
155.0000,628.0000,176.5220,629.9285,0.8346,0.5414,1
163.0000,628.0000,183.6139,630.0011,0.9037,0.4956,1
187.0000,628.0000,208.2991,629.4361,0.7003,0.8389,1
203.0000,628.0000,223.8151,629.5759,0.7496,0.7903,1
211.0000,628.0000,232.0670,629.8023,0.9656,0.5146,1
219.0000,628.0000,240.1493,630.0819,0.9844,0.2443,1
227.0000,628.0000,248.0463,630.5418,0.9537,0.2603,1
235.0000,628.0000,255.8132,630.2746,0.9755,0.4225,1
302.0000,540.0000,323.1409,542.3565,0.6725,0.2915,1
278.0000,556.0000,299.0747,558.6326,0.6803,0.2938,1
278.0000,564.0000,299.0514,566.5375,0.7768,0.2789,1
302.0000,564.0000,323.2637,566.5755,0.5193,0.1253,1
302.0000,572.0000,322.8015,574.1410,0.9355,0.6874,1
342.0000,580.0000,362.7051,582.3871,0.8693,0.7907,1
334.0000,588.0000,355.1431,590.0976,0.9257,0.5699,1
342.0000,588.0000,363.2091,589.9148,0.7675,0.7276,1
342.0000,596.0000,363.4690,598.5139,0.9513,0.0779,1
278.0000,612.0000,299.7836,614.5707,0.9695,0.4746,1
286.0000,612.0000,307.7708,614.5873,0.7623,0.4448,1
278.0000,620.0000,299.8115,622.3513,0.9727,0.4967,1
318.0000,620.0000,339.1860,622.6023,0.7247,0.2391,1
278.0000,628.0000,299.3649,629.9698,0.8239,0.4777,1
326.0000,628.0000,347.0452,630.6994,0.5446,0.4171,1
449.0000,540.0000,470.9072,543.1046,0.5561,0.3343,1
465.0000,540.0000,486.7493,542.8122,0.9075,0.0586,1
473.0000,540.0000,494.4449,543.4857,0.6327,0.6768,1
481.0000,540.0000,502.8243,543.3446,0.7362,0.4430,1
489.0000,540.0000,511.1956,542.8929,0.9431,0.3994,1
497.0000,540.0000,519.1818,542.9986,0.9462,0.3718,1
409.0000,548.0000,430.2276,550.9371,0.6422,0.4318,1
449.0000,548.0000,471.0287,551.1854,0.8508,0.4764,1
457.0000,548.0000,478.2923,550.2147,0.7519,0.7693,1
465.0000,548.0000,486.2938,550.2749,0.9785,0.7437,1
473.0000,548.0000,494.8853,550.3521,0.9480,0.5462,1
481.0000,548.0000,502.2530,550.7738,0.9348,0.5415,1
497.0000,548.0000,518.7114,551.2149,0.9503,0.2993,1
409.0000,556.0000,430.4883,557.9707,0.7586,0.7872,1
417.0000,556.0000,437.9270,558.4364,0.7826,0.7804,1
441.0000,556.0000,462.9685,559.1943,0.6545,0.4716,1
449.0000,556.0000,470.3525,558.7746,0.9511,0.3595,1
457.0000,556.0000,478.3581,558.3507,0.7263,0.6180,1
465.0000,556.0000,486.2753,558.3381,0.9310,0.7044,1
473.0000,556.0000,494.8761,558.5396,0.7936,0.3601,1
489.0000,556.0000,510.9123,559.2331,0.6612,0.3386,1
497.0000,556.0000,519.2454,558.7513,0.9672,0.4657,1
417.0000,564.0000,438.8800,565.9675,0.5047,0.8301,1
449.0000,564.0000,469.9549,567.2857,0.6200,0.8813,1
457.0000,564.0000,478.1372,566.7443,0.5824,0.5971,1
465.0000,564.0000,486.9226,566.4152,0.7602,0.4804,1
497.0000,564.0000,518.5639,566.2988,0.8881,0.6780,1
441.0000,572.0000,462.0940,575.1659,0.9019,0.6953,1
473.0000,572.0000,494.7834,574.9393,0.8087,0.0678,1
481.0000,572.0000,503.0248,574.5598,0.5713,0.4121,1
489.0000,572.0000,511.2155,574.4288,0.6216,0.6356,1
497.0000,572.0000,518.6177,575.0461,0.9685,0.2327,1
433.0000,580.0000,454.0180,582.4342,0.7794,0.7440,1
473.0000,580.0000,494.4781,582.4772,0.8254,0.4865,1
481.0000,580.0000,502.1996,583.0784,0.9595,0.6113,1
489.0000,580.0000,510.3643,582.2518,0.9915,0.7846,1
497.0000,580.0000,518.4412,582.7850,0.9859,0.3998,1
409.0000,588.0000,430.9559,590.7893,0.9338,0.3417,1
433.0000,588.0000,454.0357,590.8884,0.6534,0.6454,1
481.0000,588.0000,503.1235,590.4431,0.8037,0.5593,1
489.0000,588.0000,510.5167,590.1419,0.9882,0.8110,1
497.0000,588.0000,518.5501,590.5215,0.9373,0.4788,1
409.0000,596.0000,430.0556,599.5839,0.9660,1.0214,1
425.0000,596.0000,446.4848,599.0434,0.8247,0.3261,1
433.0000,596.0000,454.0947,599.4153,0.8520,0.8577,1
441.0000,596.0000,463.2989,598.9142,0.8519,0.6186,1
481.0000,596.0000,502.8520,598.0461,0.9607,0.8392,1
489.0000,596.0000,510.5406,598.2044,0.9775,0.7413,1
497.0000,596.0000,518.7123,598.7398,0.9214,0.2050,1
409.0000,604.0000,429.7446,606.5038,0.8327,0.9031,1
417.0000,604.0000,437.7441,607.4676,0.6815,1.1486,1
425.0000,604.0000,446.5497,606.7179,0.6824,0.1146,1
433.0000,604.0000,454.6950,607.3400,0.8701,0.5615,1
441.0000,604.0000,463.3970,607.2057,0.9401,0.8160,1
481.0000,604.0000,502.7130,605.9766,0.8287,0.9052,1
489.0000,604.0000,510.6705,606.5429,0.9523,0.3759,1
497.0000,604.0000,518.7726,606.4540,0.5426,0.4609,1
409.0000,612.0000,430.7612,614.7330,0.5552,0.1418,1
417.0000,612.0000,438.2657,614.6795,0.5533,0.3773,1
441.0000,612.0000,462.9283,615.3298,0.9426,0.5870,1
489.0000,612.0000,510.3862,614.8187,0.8396,0.4204,1
497.0000,612.0000,518.4682,614.7182,0.6276,0.3988,1
409.0000,620.0000,430.0660,622.7935,0.6139,0.5584,1
425.0000,620.0000,447.2045,623.1408,0.8247,0.6699,1
433.0000,620.0000,454.6877,623.0440,0.6037,0.2716,1
441.0000,620.0000,463.0348,622.5694,0.8235,0.4072,1
481.0000,620.0000,502.3423,622.1672,0.8690,0.8318,1
489.0000,620.0000,510.7571,622.4065,0.7389,0.4852,1
497.0000,620.0000,518.6724,622.9871,0.6860,0.1668,1
409.0000,628.0000,430.7508,630.8937,0.8076,0.2177,1
425.0000,628.0000,446.5078,630.6501,0.6197,0.1807,1
433.0000,628.0000,454.5440,630.7488,0.6565,0.1321,1
441.0000,628.0000,463.1129,631.2777,0.9795,0.6466,1
481.0000,628.0000,502.4338,630.2161,0.9445,0.7411,1
612.0000,548.0000,634.9041,551.5349,0.7283,0.9042,1
612.0000,572.0000,635.3033,575.2312,0.5065,1.2292,1
620.0000,580.0000,643.0141,582.7660,0.9546,1.0083,1
628.0000,580.0000,650.4620,582.1309,0.9329,1.1207,1
540.0000,588.0000,561.9999,590.3698,0.6215,0.6447,1
572.0000,588.0000,578.9127,612.9555,0.5733,26.5697,0
620.0000,588.0000,642.6461,589.8984,0.7079,1.3914,1
564.0000,612.0000,586.0639,614.4607,0.5263,0.5964,1
556.0000,620.0000,578.0094,623.2295,0.8287,0.2080,1
564.0000,620.0000,586.4152,623.2819,0.7989,0.5040,1
564.0000,628.0000,585.8601,631.1079,0.7629,0.1274,1
703.0000,540.0000,725.7447,543.1075,0.6311,0.5328,1
711.0000,540.0000,733.4311,543.3638,0.9203,0.1348,1
719.0000,540.0000,740.8851,544.1059,0.5058,0.8259,1
743.0000,540.0000,765.1924,543.4604,0.7869,0.1779,1
759.0000,540.0000,781.7296,543.4722,0.9323,0.3237,1
703.0000,548.0000,725.5290,550.6454,0.7680,0.7612,1
719.0000,548.0000,741.4489,551.6790,0.6680,0.3106,1
727.0000,548.0000,749.6961,551.3494,0.5096,0.3677,1
735.0000,548.0000,757.0203,550.8775,0.5676,0.6460,1
751.0000,548.0000,773.0643,551.4800,0.7469,0.3245,1
727.0000,556.0000,749.3811,559.6849,0.8357,0.2771,1
743.0000,556.0000,765.7472,559.7790,0.6389,0.5032,1
759.0000,556.0000,781.5288,559.0860,0.6102,0.4111,1
719.0000,564.0000,742.4683,566.7318,0.5730,1.3272,1
727.0000,564.0000,749.1363,566.6929,0.6024,0.7428,1
759.0000,564.0000,781.1815,567.5599,0.7597,0.2409,1
711.0000,572.0000,733.5729,574.9259,0.8191,0.5235,1
727.0000,572.0000,749.1346,574.7896,0.9155,0.6479,1
759.0000,572.0000,781.4725,575.8830,0.5122,0.4157,1
671.0000,580.0000,693.4810,583.0435,0.5518,0.3639,1
687.0000,580.0000,709.5318,583.5029,0.8071,0.3405,1
711.0000,580.0000,733.5040,582.7160,0.6690,0.6844,1
727.0000,580.0000,749.5111,584.1308,0.7314,0.7491,1
735.0000,580.0000,756.9406,582.9885,0.9277,0.5968,1
671.0000,588.0000,693.7494,591.2259,0.6645,0.5427,1
687.0000,588.0000,709.9811,591.7164,0.5316,0.8374,1
695.0000,588.0000,718.1229,591.8603,0.5392,1.0083,1
735.0000,588.0000,756.6191,591.3355,0.9477,0.7392,1
671.0000,596.0000,694.1592,599.3374,0.7857,0.9510,1
679.0000,596.0000,702.2327,599.2377,0.5718,1.0064,1
695.0000,596.0000,718.0797,599.7055,0.8578,0.8982,1
711.0000,596.0000,733.1724,599.8270,0.7314,0.4814,1
719.0000,596.0000,741.2120,599.1966,0.9417,0.2116,1
759.0000,596.0000,781.4549,598.8592,0.5669,0.6058,1
671.0000,604.0000,693.3699,607.6269,0.8558,0.3853,1
679.0000,604.0000,701.6114,607.6635,0.9047,0.5330,1
687.0000,604.0000,709.3000,607.7016,0.8776,0.3956,1
703.0000,604.0000,725.0981,607.7879,0.5805,0.4815,1
711.0000,604.0000,733.0083,607.6650,0.8608,0.4225,1
719.0000,604.0000,741.0770,607.1043,0.8989,0.3640,1
727.0000,604.0000,748.9965,607.2049,0.8686,0.3887,1
735.0000,604.0000,756.8302,607.5137,0.8548,0.5345,1
743.0000,604.0000,765.1897,607.4390,0.6436,0.1834,1
759.0000,604.0000,781.8578,606.7965,0.7766,0.8013,1
671.0000,612.0000,693.9316,615.2479,0.9598,0.7214,1
679.0000,612.0000,701.5358,615.5882,0.9047,0.4281,1
687.0000,612.0000,709.2842,615.1079,0.9542,0.2022,1
695.0000,612.0000,716.9024,615.0505,0.8786,0.4535,1
703.0000,612.0000,724.8498,615.8628,0.8214,0.6789,1
711.0000,612.0000,733.2129,615.8297,0.9519,0.4810,1
719.0000,612.0000,740.6597,615.3155,0.8736,0.6617,1
727.0000,612.0000,748.6087,615.0217,0.9648,0.8161,1
735.0000,612.0000,757.2512,615.4764,0.7070,0.1249,1
743.0000,612.0000,764.6280,614.7798,0.5079,0.9847,1
751.0000,612.0000,774.1080,614.6521,0.5586,1.0655,1
759.0000,612.0000,781.3595,614.5069,0.5881,0.9515,1
671.0000,620.0000,693.6023,623.0579,0.8924,0.4452,1
679.0000,620.0000,701.6922,623.1283,0.9424,0.4896,1
687.0000,620.0000,709.8903,622.8498,0.9742,0.7872,1
695.0000,620.0000,717.4338,623.7276,0.7906,0.4409,1
703.0000,620.0000,725.6503,622.6966,0.5941,0.7382,1
719.0000,620.0000,741.2462,623.6263,0.9807,0.2661,1
735.0000,620.0000,757.5494,623.3998,0.9142,0.1941,1
743.0000,620.0000,765.3454,623.2427,0.9715,0.1800,1
751.0000,620.0000,773.0128,622.8781,0.8467,0.6752,1
687.0000,628.0000,709.4267,631.5970,0.6065,0.3465,1
703.0000,628.0000,725.4342,631.0123,0.8007,0.3551,1
735.0000,628.0000,757.3323,630.8442,0.9378,0.5570,1
743.0000,628.0000,765.4240,630.5627,0.7207,0.8562,1
751.0000,628.0000,772.9873,631.3535,0.9114,0.4123,1
759.0000,628.0000,781.5887,630.9708,0.6521,0.5123,1
810.0000,540.0000,832.0202,542.9506,0.7470,0.8133,1
834.0000,540.0000,856.6038,543.4707,0.9036,0.1732,1
842.0000,540.0000,864.4806,543.7568,0.8235,0.1498,1
882.0000,540.0000,904.5939,543.3352,0.5274,0.4164,1
810.0000,548.0000,831.7781,551.6457,0.6439,0.7456,1
826.0000,548.0000,848.4267,551.3041,0.9119,0.3435,1
834.0000,548.0000,856.0757,551.1332,0.9517,0.7108,1
842.0000,548.0000,864.5514,551.2357,0.8467,0.4215,1
890.0000,548.0000,912.6328,552.3244,0.9514,0.5732,1
802.0000,556.0000,824.0896,559.6176,0.5228,0.4171,1
810.0000,556.0000,832.0103,559.4184,0.7193,0.5380,1
826.0000,556.0000,848.3161,559.5829,0.8999,0.2444,1
842.0000,556.0000,864.8108,560.1079,0.5380,0.5048,1
890.0000,556.0000,912.5512,560.3875,0.9539,0.6528,1
802.0000,564.0000,823.4509,566.9349,0.5638,1.2275,1
818.0000,564.0000,841.1651,566.9571,0.8911,0.8957,1
826.0000,564.0000,848.1715,566.9011,0.5184,0.8124,1
882.0000,564.0000,904.1487,567.4494,0.8724,0.6061,1
890.0000,564.0000,913.2454,567.7375,0.7579,0.5429,1
810.0000,572.0000,831.8780,575.7553,0.5006,0.6681,1
866.0000,572.0000,888.9381,576.1927,0.6973,0.5748,1
874.0000,572.0000,896.4032,575.8855,0.6962,0.3152,1
866.0000,580.0000,888.8261,583.6875,0.7403,0.1771,1
850.0000,588.0000,873.2232,591.4480,0.8574,0.6445,1
858.0000,588.0000,880.4969,591.5610,0.9194,0.1751,1
866.0000,588.0000,888.3309,591.7469,0.9859,0.3237,1
874.0000,588.0000,896.9680,591.7672,0.7448,0.3066,1
858.0000,596.0000,880.3575,599.3736,0.9024,0.4039,1
866.0000,596.0000,889.1666,599.3492,0.8994,0.6173,1
882.0000,596.0000,904.8013,599.9118,0.8192,0.2236,1
890.0000,596.0000,912.5969,599.7278,0.7314,0.1074,1
810.0000,604.0000,832.3762,606.9856,0.9196,0.5995,1
818.0000,604.0000,840.6717,607.2649,0.8530,0.3440,1
834.0000,604.0000,857.0048,607.2479,0.9221,0.5642,1
842.0000,604.0000,864.5167,607.1453,0.8671,0.4947,1
850.0000,604.0000,873.0619,607.1538,0.7135,0.6686,1
858.0000,604.0000,881.3253,607.4341,0.9119,0.7313,1
866.0000,604.0000,889.2860,607.1552,0.8589,0.8268,1
882.0000,604.0000,905.1126,608.0241,0.7433,0.5254,1
802.0000,612.0000,824.7061,615.4074,0.7001,0.2438,1
810.0000,612.0000,832.4781,615.6051,0.9645,0.0620,1
818.0000,612.0000,841.5701,614.8448,0.9889,1.2639,1
834.0000,612.0000,856.4783,614.8864,0.7336,0.7342,1
842.0000,612.0000,865.1005,615.4575,0.8593,0.5330,1
850.0000,612.0000,873.2778,615.2597,0.6122,0.7683,1
866.0000,612.0000,889.3096,614.9133,0.9080,1.0116,1
802.0000,620.0000,825.3363,622.7878,0.5760,1.1226,1
810.0000,620.0000,832.8955,623.4482,0.9822,0.3877,1
818.0000,620.0000,841.5546,623.0998,0.9630,1.1191,1
842.0000,620.0000,864.2451,623.4901,0.9312,0.3774,1
882.0000,620.0000,905.0288,624.3323,0.6452,0.7092,1
818.0000,628.0000,840.9735,631.2808,0.7314,0.5211,1
842.0000,628.0000,864.2409,631.9766,0.8347,0.5009,1
850.0000,628.0000,872.5348,632.1372,0.6528,0.5026,1
874.0000,628.0000,897.3039,631.5179,0.5938,0.6580,1
882.0000,628.0000,905.2244,631.9949,0.9380,0.6091,1
933.0000,540.0000,956.3831,544.2203,0.7082,0.6928,1
